sha1,date,name,size
43441079b3a561b299c3fe9fc39b2bd9c43539e8,2022-12-31,Duluth Holdings Inc.,4561335
1b340116e848177c4f335cb90dae9e616aa3155e,2022-09-30,"Maximus, Inc.",790259
d4e01cacaf82d60c4c5c80f93379fa878154f028,2023-01-01,"Illumina, Inc.",2603752
e6604ba319f81c82662aaf832f748980fd8f35b3,2022-06-30,Aurora Labs Limited,1778627
61d4637ffadaab29be60bcf11387af7eaf3a1a5b,2022-01-01,IWG,8503872
4137f9a0d7c05a41154a8e32f07a58076c626320,2022-12-31,Devex Resources Limited,7682922
c76c849d62ce3e8e30e573e7afcc4a56d36d5ede,2023-03-23,"Fresh Tracks Therapeutics, Inc.",1282035
2247345f4ca89b0e9e0f4c76d5c25e89073aabce,2023-02-22,REGIONS FINANCIAL CORPORATION,2130955
4db096ac703720990688ba55c4763d25f366033c,2023-02-08,"UDR, Inc.",1339924
e5ec1cf7e7c3f3106a9ab0a91e63a1c960c0bb18,2022-12-31,3M,3766619
01aec23b6eaec9580737b745b6f7298578ce80c4,2022-XX,Embraer S.A.,52875194
60e3273db0c531b441ab1d345088ad455d7e3f78,2022-12-31,Hummingbird Resources,6446644
a93269706dd7b413d4fb0bd4dedeafc9874a24bb,2023-03-06,"PLAYAGS, INC.",5378494
97c8027f56edf4f76c748bc069eb2990133b5bcd,2022-XX-XX,ASTON MARTIN LAGONDA,9170517
d4813993078d8ab97eff4cbc2eec66aba3c384cc,2022-06-30,"FLUX POWER HOLDINGS, INC.",5852040
eae50048509d67c7c9d5f6319eddbcbfb2e5140d,2022-01-01,"FVCBankcorp, Inc.",3385682
88daf7c92028ab9cf80413f745fc143b618176cf,2022-08-31,GRC International Group plc,7764814
8baa008adbd07e58bb394018f175a10a0e40e94b,2023-02-14,"Avidity Biosciences, Inc.",2410751
e8503ca75bc1ada557e3cc5a07598e9bbb73094c,2022-01-01,TSX-V_IEI,6984514
194e8a7eee82aa3b4cd86822a7f066e3243ffe3b,2022-01-01,ECKOH plc,1620416
433130e937a928cf1cb1abadf21445bf20e68ee7,2022-00-00,GWA GROUP LIMITED,1722631
13cc32a2634d0f031c1e600fbcafb9cd0eae174c,2023-02-05,Swisscom,6339173
a37c268be7d7ecd9b0fe8a2cc306d2d4c4e962c6,2022-06-30,BIOXYNE LIMITED,1307803
9af0c6c72495fefc07ee536950a096664c238157,2023-12-31,"MercadoLibre, Inc.",2158675
51ca82fab5eec14553db0295130c3686e6aef273,2022-01-01,Ramelius Resources,22927436
cad8d4c8e539ebff1d9a4176344c18bc96c5a7ca,2022-01-01,IMI plc,17279045
c26e0912eaa8d0a74898fcf559f37437097d939d,2023-01-01,FLSmidth & Co. A/S,7566345
a0032017430e1497d8f30f00b1cdfb05ead94aa6,2023-12-31,Liminal Biosciences Inc.,4478845
20bfabfbdb8fbc3e59c3875c05854eadad1d5d39,2022-01-01,Balfour Beatty,11258052
bf0ce11ad3cd44075ee1c972dea537406c817eb0,2022-06-30,E&P Financial Group Limited,7695050
a00c216b94fc56b79709be4e1add933a95624045,2023-02-01,SPS Commerce,961514
55cbb28ded810f2e6112fdc49feb9f1ea1b6ef7a,2023-12-31,ELTEK LTD.,685357
ac23b825f7673b0197a98fead843c7da71c98c2c,2022-01-01,Serinus Energy,1463732
b463a97bab0e10190a87f0550301863e0791b3e1,2022-06-30,Synaptics,1238992
d95a880b8961c2ab237f895ae09da03e248aee4d,2022-01-01,The Humane League,8740767
d9c171acfa2406c400c4d26e7dd5d4e96ced0eb5,2022-12-31,Synairgen plc,2649253
c0f048c88fa7ff27301b08f25b601824b69e39ed,2023-02-01,"FirstCash Holdings, Inc.",2101331
12b4cf199fe04b2e1f12713955e4d1ad771791c9,2023-03-07,"AgileThought, Inc.",5515406
71bab971ba6860c91000203fede8d856a6a208ab,2023-03-13,Lucara Diamond Corp.,1070754
97e1d278d0ca9d342b99253624e2499871081988,2023-02-08,Cooper-Standard Holdings Inc.,1450636
2e3ced333800f566ab35ced7d5bc3db85da28c17,2022-12-31,Tietto Minerals Limited,3068792
4c0ac345098efb514f89f32855055cc6bfcfba39,2022-01-01,Frontline PLC,1057419
218801696219c9521367ea8cb902b68dbb8ab659,2023-02-14,"Amneal Pharmaceuticals, Inc.",1864248
52b0396432c02c9ab45975043bbb2365286b79fe,2022-01-01,Paramount Group,2665758
5803da4e467031a27b1e497f3e16b4d2808021ea,2022-12-31,SKS Technologies,6560670
3bd7eb88d3f297bb60ae741c8f66e5ea45327246,2023-12-31,Opera Limited,2420057
78887016b1c6bf87b364c2280f41e454e5e6f201,2022-01-01,First National Bank LI,4361974
94e5cc2abad7bccac74fded6adc30ede3e24de7b,2023-02-24,Enviva Inc.,1301488
6912f1b8a78162c3147bdb6ad22abcf0c6d07fe7,2023-02-28,Nabriva Therapeutics plc,1971415
35ff0c62057fbc3926d6dd22428d5bb95812de3a,2022-12-31,NW Natural Holdings,4066153
e0b9d8242d120b72a792f74375580acfa4add511,2023-03-27,"Adial Pharmaceuticals, Inc.",1350270
5d54107da484587896dc10c39e1af2dc89cb341e,2023-01-01,Water Intelligence plc,1156194
b8ff3296f12a5051328afe9db56f0af8b6efb50b,2022-03-30,Cascades Inc.,3338015
2410804cd66ecde49488f5ad3e6f3636a7d937a6,2022-01-01,The Law Debenture Corporation p.l.c.,7459464
60e31362a84a31a99fbf83251c8d48c6d21f577c,2022-01-01,"OneMain Holdings, Inc.",5082887
287b11cfc9053b081e17e75e8d97117ecc7869bb,2023-02-23,Main Street Capital Corporation,3153197
1299610dffb4a4410dca4221ca1edeea7aa30cab,2023-03-31,Qudian Inc.,1944683
95c6758590114cc74d25b2ebcdcb8df27c8927db,2022-12-31,Bayer,4790012
e113259d2b9ba425b2a2b9eb883d79ed0713bce2,2023-02-17,"EQRx, Inc.",2544544
0703f57ee31ee4b89ded6aad8e5d8bbbef75ebc4,2023-03-08,"Hudson Technologies, Inc.",734820
8a6cf42e758e12aba193a4c5d1dda587251c195d,2022-01-01,Westport Fuel Systems,16492158
bc8a75ed086903d27ddfc020525bed9e2cd453df,2022-01-01,Atlas Copco,9787476
ed7f7304eb52e11625274cc5529cbdfc6957e52a,2022-01-01,"MidWestOne Financial Group, Inc.",2256984
c03e17ebe8c866510333926176b1af2e998e8e2a,2022-01-01,If,1136733
bacd6826fc3cfe006da0d62e80562bf9b7126518,2022-12-31,"Aadi Bioscience, Inc.",5962048
2b7ec987f710c783004b10e7d17a14e2e7774dfa,2022-03-31,IG Design Group plc,11580841
11aba48dfdd35ffb7620a2410a457b176ca465a3,2022-06-30,Locksley Resources Ltd,2490968
008e54ab624a31d8064de21c894f858cc799fa9f,2022-06-30,Physiomics Plc,521811
61f01bffaaf7b8a2e91fe3a297628bf091ead4ce,2022-04-02,Indigo Books & Music Inc.,852613
3458db097a3bfb9b7d45971135a7d12299333379,2022-10-31,AFC Energy PLC,4188828
e218b2de514ea7c08c6bc80b5ac22d80a952e519,2023-03-13,"Nkarta, Inc.",2541629
22bd37069c3d4111134ca0ceb243d87ef92758b6,2023-02-24,"Nextdoor Holdings, Inc.",940234
8d895f301cb67f85684161bb5b15f410f1bd291b,2022-01-01,White Cliff Minerals Limited,3510216
91c2892c91bfcdf0ef34a164918f48224f648083,2023-02-28,Taboola.com Ltd.,2853161
5c58f33bc2491d01a854cd76192de8d2b6458923,2023-12-31,Conduent Incorporated,1254219
c94d2ae97c63bde5cf63bc5160e6a7a07a5d78dc,2022-01-01,VTYX,1505694
23ea17e2e6587c8b810b526cbdb1879e9ae294c0,2023-02-21,Nektar Therapeutics,1322094
fac520294607e2b53ec92b86b4a7c1b16bd5b104,2022-01-01,Calfrac Well Services,5077043
664213c180b287647eec0f0caaec44051346bc31,2022-06-30,Donaco International Limited,940020
0d9d191cb8a646ba09a61366d7df74d68ef4b67d,2022-XX-XX,GUESS,5935066
249486698665b467cf90fa0b2b9190933ae2ba4b,2023-03-30,Terawulf Inc.,1891766
49ed11ea5581adfc385843071c34ccd6c8e8eb07,2023-01-01,SigmaRoc PLC,6573852
c1a0b4cefa28864f10a91d06aef21dcc0c885b64,2023-02-22,"Rocket Pharmaceuticals, Inc.",1661967
f7a3539894907b200dafa9a8e4a3c92e80aa1f38,2023-12-31,"InfuSystem Holdings, Inc.",745084
9618be6bc90a315209617340e68fbd72470dae83,2022-12-31,St. James’s Place,7079307
9353c83cbbbd62b95c1e1b270c110e3592a765e3,2022-01-01,NTCO,6922290
8aee48dcc4288b0589857ee15c1081acc89dfe31,2022-01-01,Saferoads Holdings Limited,2928195
f50acf94fb9735a4aab68fa37e60275ed273f904,2022-01-01,Okta,8670613
5c17d44a2b70ece533eb6f0b03dd893c92f49bc5,2022-06-30,Cohiba Minerals Limited,2157051
40b5cfe0d7bbf59e186492bfbe1b5002d44af332,2023-03-01,"Calyxt, Inc.",694201
896c88158bda21da4e206fe99d51ad7e33206ae2,2023-02-22,"SUPERNUS PHARMACEUTICALS, INC.",1753280
e8e01e93234d92868768a07fa0fa847d86df8f32,2022-01-01,Gascoyne Resources,18134898
b9c7f879356d66ee0971a5e41734796e6212247e,2022-01-01,Van de Velde,8403560
1d1c2fe120b8c3a0dbbe1932d2d0f6320de00ceb,2023-03-09,Dawson Geophysical Company,739076
f9c1f7703cf36436f310c7e73825514025c955ee,2022-06-30,Petratherm Limited,7168088
db967f84c9c440c300e417c6f7ee55d64d1e2c69,2022-12-31,Drumz plc,612558
a7f539e9edd7c3a18bec60e6b5c978255e4e5d66,2022-01-01,"LeMaitre Vascular, Inc.",895867
0f38dced4fc842075480d258cb442f86c34561f3,2022-01-01,LEGO Group,11293347
67878c78b74df65e547310b4975bc5abf769dc5b,2023-03-31,Yandex N.V.,1427013
89595bed9b9d3588c42e28dc195cfea97a2c32dd,2022-01-01,VTC,6731319
5fc3f9bffafbd2647d78cbc33dad9fc1fb355b83,2022-01-01,Charter,25641713
7b94cc4014d3659de6f8b105f5ec1017b6a88f1b,2022-01-01,HFWA,1289268
5baad5de11333a7e2fd649a2dfe7f8fb569d47f2,2022-01-01,SG FLEET GROUP LIMITED,3732188
3fca7961a0b8eb42a0ee53077e3c475c40728f0c,2022-01-01,Financial Corporation Limited,747328
7e135081592fd4133438ac852d21e5c3a825cc10,2022-06-30,Orion Minerals,6787513
966c017a1431a3f6d907e4d9f2b68032b20f2728,2022-01-01,Just group PLC,6306563
797292b1d9b790577054c86ca173a75921f90efe,2022-01-01,"Esquire Financial Holdings, Inc.",2606442
537dedd0edba84cd5620fbfd087f80ee6b72adb1,2022-01-01,Regeneron,5255911
c14a56b6dcb5bd6416ce585356ccf419429197f9,2023-02-28,"ELIEM THERAPEUTICS, INC.",1534848
4e05572e61e7d6007d9a9562ce299906279beda6,2022-01-01,"Krka, d. d., Novo mesto",9797914
8f4828bcd10958570e1afb3cd7d9d1c323c5111b,2023-03-13,"Yield10 Bioscience, Inc.",1215918
4d3e13c855f7adef77bdd2caecb9d90861204c71,2022-12-31,Vienna Insurance Group,4106120
6363b0ce94ea7c1b61c054a732e88b9b1999ee21,2022-06-30,Scorpion Minerals Limited,13044638
e530272870e8c42e9df5bfe93d36545f697f1dc9,2022-00-00,Intertek,15979820
64dff6b1ff60cc0fc10715aee78a4eaab0febe2f,2023-03-31,"UNIFI, INC.",3149004
d0330031a6c482f2104712f4cbe535a4b997cffe,2023-02-17,ADDUS HOMECARE CORPORATION,1894758
1eff15a9a123ee9203e471d3e4ef12671031b0d2,2023-01-31,"Magenta Therapeutics, Inc.",2389717
1604de8be3dd655741c2ad94151b92ce0fb5ca7b,2022-01-01,Vodafone Group Plc,11772968
cd4d022df7412637473392e7d456befa374ba64b,2023-01-01,Orchard Therapeutics plc,4900620
acc14bf203c076ab8ae688eb5e57ce15db4a0ce3,2023-12-31,Federal Deposit Insurance Corporation,1443000
a2dab7c68facf98e3c544be2c0c0d327c197c2ab,2022-12-31,Atlas Arteria,5578440
ff993c6444e3e37e51681bf9bdef15f4771a1b5b,2022-09-30,OneWater Marine Inc.,1104484
6acabf067e312f41c522c8a19b2a865948eb4336,2022-01-01,PNR,5108102
4128865646d86315b70d5ff46f99088babf254e5,2022-12-31,Eagle Materials,3054704
cd752c17fda7fa1abfb394ddc760251acbaaa7fa,2022-01-01,"Tri Pointe Homes, Inc.",3652539
9d2974ac5e924bf84ae80252b4ef0c76c84b736b,2023-12-31,Quest Diagnostics Incorporated,1159868
808d7d94a691661f7418f76d4dfe3f5460f61fe9,2023-01-01,The Bank of South Carolina,1794628
2443266f92d49c5e21dac34393007037e0784282,2022-00-00,IGas Energy plc,9014840
c745243320362b732f9a406c3b04c38ca19fb1c4,2022-01-01,"CNO Financial Group, Inc.",869500
19d4957df82b0f36c31fc0b8789efc16c63bef86,2022-12-31,Sacgasco Limited,1042443
48f5d68b5ba7f43f55245a0cae762b1f206e037d,2023-02-23,"TaskUs, Inc.",1819078
5404b1fe24c4fc637b243d85720a816dc8da88a2,2023-03-10,"Sunworks, Inc.",969833
e34d76c2966efa197c5cd9771b73c2e8260ad13e,2022-01-01,Retail Estates nv,5100229
45d0289392fe2dfa256ea4b784c34f5c70495c47,2022-01-01,Australian Vintage Limited,8848997
52b29887d9706be9ff4a2cea035b4cbf97402adb,2022-01-01,UScellular,4666888
742770194de8cf06d882ce4af6168955bb89f0b3,2022-01-01,"Foot Locker, Inc.",6173185
51bae8eeb78cf7d8d96c5cb66c36c41c6bd71491,2023-03-01,Infinera Corporation,7216089
a34518d7a20bb7cc12bb94aac160f1260b2228b3,2023-02-24,"ASURE SOFTWARE, INC.",924012
9f7bc250290a8f64d7407e1062943940b30b4e3a,2023-03-15,CVD Equipment Corporation,485683
06a7395143848eab0701b2a5a28c20f5643b3357,2022-01-01,"EMCOR GROUP, INC.",42765355
a533b44fe091a8aa62d1fa4f0a3262b311df8bd9,2023-02-23,"ARCA BIOPHARMA, INC.",577529
9b42f0334f17c0868af91913993396ee81c3a5c0,2023-03-21,ALLIED GAMING & ENTERTAINMENT INC.,5291017
30a4d5c1f3ca4e55b50bc4f88e87c2320d6eabfb,2022-12-31,OptiBiotix Health Plc,3978096
34e8e4c6a6b470905175d98ce014b605cde448b4,2022-01-01,ASX_REE,2293168
c62874d26902a5c96b954b18fd128aaad14b2112,2023-03-27,"Ryman Hospitality Properties, Inc.",7768063
d089878ac890ea4416ad52aa15a0b6ea76eea412,2022-12-31,AVJennings Limited,8034599
91a818510f4017ea3303623fcfcf8d804563e111,2023-03-14,"Benson Hill, Inc.",1291133
842233e17a92f631d83ac915ea17113b6cf4d247,2023-03-31,Stellantis N.V.,4134692
3e7b89fa1193992b1f13fef2a8703a36a115c8fe,2023-12-31,InflaRx N.V.,1299150
43887d469bb43e1331e26e43c794ec874b02baf9,2022-12-31,ADX Energy Ltd,2739457
600d3c03cfdd2b01b61f6b44bcf0e075146d058f,2023-12-31,KORNIT DIGITAL LTD.,2463071
cb6d6722b0882acdd1503069778f334640f68cf0,2022-12-31,Primorus Investments plc,646436
cbda7c6b17518eb60c090a2b90491eedc2b21fd6,2023-12-31,"NetEase, Inc.",3728746
61aa0d6b99c7b6287d505ac0fef7bb8299cee845,2022-01-01,OTC_CBKM,8802665
3b8e3b420993524c7d4a09b55c771a13df1bb308,2022-01-01,Ferro-Alloy Resources Limited,1267335
765faa30dad630e13cc3aea36125ae6572e01c47,2023-03-13,BOXLIGHT CORPORATION,1195253
ab7a1fd44a5a9a119b2db59082f095eda65763b7,2023-03-15,Talis Biomedical Corporation,1852328
72da7854f894758f8176c54e773d0b4829fc1d72,2023-04-07,"Evofem Biosciences, Inc.",2517770
d6191d434ecebefdd8c1dc4ba0e0d99d09144a4a,2023-03-24,"SINTX Technologies, Inc.",6604819
d16193aa3fe28c5d9f80fe5fd1cd51b20613b082,2022-01-01,addLife,2787891
bd31ddfe8e51a198dbc9ed33cbce04e7434db255,2022-08-18,Medibank Private Limited,5426943
38fc088320a08a02e41bd45826d5760e0c18b709,2022-01-01,Softcat plc,10422769
a4b6aaab190435932d227d62ce4811beae1eda95,2023-01-01,"Medical Properties Trust, Inc.",13498363
018b3b847348c80c817ea623506a009c1a806451,2022-08-30,BlueBet Holdings Limited,10831829
253241761cf22b6729f9d87b35ed913db4c8268c,2022-12-31,MGP,8802374
a3a3ea1e8e350e5c9776876db761a229f92ff677,2023-03-01,Canadian Natural,16392480
0376968e6d0ba65ad73352981ebfd9e6dcc21d6d,2022-06-30,Identitii Limited,1316289
3f535db192deb9b02be516091e82583cba0beb70,2022-01-01,Mader Group Limited,4089314
d68c19cd604924f462a5e5297d3930958b91c69b,2023-02-15,Informatica Inc.,1589152
9d7a72445aba6860402c3acce75af02dc045f74d,2022-01-01,TSX_Y,1457663
3cfac9bcdb6b587290e3d9db52a1d647fc828df6,2022-01-01,Cumberland Pharmaceuticals,15491037
1153730ad6da7f735b85215bc2f8f66c7585a261,2022-03-31,ADW,3850258
84a91d9e06ff2398eb96d983caf0e51a5564d6d5,2022-12-31,4basebio,1292706
46e8760f4db595e87a375524854fa5e09da4a41b,2022-01-01,Zambeef Products PLC,2855908
04adb3a0c49e7b2a77b0e9a23678e61f9389036c,2023-03-20,"Purple Innovation, Inc.",1392570
794d7e903fab6fd4890d7103fd0b57021d4f1860,2022-09-24,Apple Inc.,729516
77b23ec3f93e07df8f4b81e6fd3e8ad71afc4c43,2023-03-31,Greenland Technologies Holding Corporation,1597346
3eb2576a12e866efb0e97729eb5b87bf162178b4,2022-01-01,Engineering,15958240
faf76d66c566cae0a90f2ee7527d1179d499e643,2022-08-25,Damstra Holdings Limited,3762059
2ea5a6183cb7fcbf5e822282baa784c167b652c1,2022-01-01,Hilton Grand Vacations,1519420
9f08e8e4f365fe0186560805ec7c27a068e4439c,2022-06-30,BSA Limited,3455720
ec410e56b04d643fda579a136ca9fbbecb177230,2022-12-31,Standard Chartered,18528108
ff6b13591d6c0b2c4b52632f561dd7c75a5697a9,2022-11-30,LOGISTICS DEVELOPMENT GROUP PLC,363940
739a2de92c7b063defbd208e260fb9e999170852,2022-06-30,Allegiance Coal Limited,1905200
7740a8a75e5d5327105b85fd8608dfc7ef18c906,2023-03-14,"Vaxart, Inc.",5004860
ab659ea0bca04a1bad1ee68c2ba6aab8e0d53f7b,2023-03-17,"PAYSIGN, INC.",887600
5b691625404b7afce6289f60d7c820ae3e97d1cd,2023-12-31,Trinity Biotech plc,1085392
15477ed4c11c876c57d09e0420a777fa70e45572,2023-03-31,"Advent Technologies Holdings, Inc.",1194883
d5ad1d288230072e3f6654bb6182d76f8af2ba0a,2022-03-31,abrdn Japan Investment Trust plc,3322821
108e9d524705c0dc677ce51cfedce5f754dd8f9d,2022-06-30,Norwest Minerals Limited,3847328
902173e3132f360d0c955f9360129d772357f5c5,2022-12-31,Alfa Laval,10825541
9be97b13782482541b653462c8501f19625e85c7,2022-02-02,CCRN,4026648
052d9918c54eac23e0d83b79ed67bbd0ee6337ee,2022-12-31,Royal Bank of Canada,8388922
22f439e4ba5973f206aba1a8ebb3a85bd5caad66,2023-03-20,BlackSky Technology Inc.,1082052
46e2e96f1e5ce1ed462bac3768d4fb1da6827940,2022-07-16,Oil-Dri,5172260
5efec771a18b980684fbbc287462ef68f1212b4c,2022-12-31,Marine Products Corporation,2647234
f3e1ce2beb4269072a34ffcb5f09c961413094ea,2022-12-31,Dicker Data,14294922
5cabd8e7b3179fb152641062f806ba49a34dd03f,2022-12-30,Capital & Regional,9193493
4c805081b6ac64139e21606b8087a15bbb3dc90e,2022-01-01,Scout24 AG,3655477
821503a470ae3501b282690821955a97cc82fd2b,2023-03-01,"LIGHT & WONDER, INC.",1306588
be2abf737b29721ac83c3ff874ba32c4db5c5f18,2022-01-01,Atomo Diagnostics Limited,5108794
01a4c2e58c9dc98c1619e561390cca6505968443,2022-01-01,Royal DSM,9985759
e7ae9a67a0ebdbaaffaec608f6b30df3eab8041b,2022-08-31,Accenture,10413437
c0b957ea9afbd86d2999eaf4998d6dae36f27c19,2022-12-31,TClarke,5366261
fe17a0ac2156b3061f9f46f70e9c091f4f98a017,2022-06-30,AGL Energy Limited,10811582
6956256b3742c83dd0701c25fd5840a00e53fa52,2023-03-30,Savara Inc.,1697151
27fae4ed38948feb138582c26eabacd67d4461eb,2023-05-16,"PENNS WOODS BANCORP, INC.",1039899
d02123c45d87f540218ebf6648cb44919c6ef0ce,2023-12-31,"Urban One, Inc.",2454900
3f52f6e20a703160fca08f899886824d18b50279,2022-00-00,White Energy,7304471
9ee9f750f1d009a4528b3a03364ea8cd76482073,2023-02-17,"Amkor Technology, Inc.",1936503
ded965ce7e3ea0ad9b83272b8c36f529793a2887,2022-12-31,Playtech plc,13277801
c44849c2a9d7b4e06fd426f4d97b1a4c7828fb1b,2022-12-31,Eaton,7026638
8fbd737bfe99a16e7b4aa1b23821ead6cb442f3f,2022-01-01,Wihlborgs Fastigheter AB,9141239
86a00e634acc7b609dd533226bab8c1453c381d3,2022-12-31,Brookfield Property Partners L.P.,1392848
50d5982fe19edbd7adb65562cce9e8b1570eeaf3,2022-01-01,Arconic Corporation,3276072
d0d7a6d40cd11be98c38152e518ffe782d33f248,2023-03-20,Biohaven Ltd.,6453589
1f35708ce83ce6ceb950fbea4be989c9678ede23,2022-01-01,The AES Corporation,8742602
95cc004ad46030b892af0999592070b16b9979e8,2022-12-31,"Mattel, Inc.",6471945
491988eb1cbb71b0fe13730731cf51c09dcb2212,2022-12-31,Aegon N.V.,11190678
3b0a3dde9d6eb71677236859f9dcaa498fbc01ca,2023-04-13,Inpixon,1290980
d06bd17f3d606626e284e58125786cc597629793,2022-01-01,Tower Limited,6680300
b5a900fa1d7911e8212f16b4e195c6a5e564e1bd,2022-12-31,Syrah Group,7975258
3ec6a155c684668b0b18dbbf4d6684e07ab415a8,2022-12-31,JUMIA TECHNOLOGIES AG,2423117
276fb3dc46a33c029d24456ae2bdb75e19730bbb,2022-09-30,NSK Ltd.,9244106
5ac3ccdec033f81fab4c2ed9ae86553f4904a450,2023-03-03,"Corbus Pharmaceuticals Holdings, Inc.",3380866
bab328f8e23e6ddcc081383cb9e1a6bcf01d8c65,2023-01-01,Moscow Exchange,3063760
8c1d9df7e9ac742268449891cf39e8fb3996916e,2023-01-31,"NextEra Energy Partners, LP",2675956
0646cb411456ae03e0d91870f7469e69a956af75,2022-09-30,Midland Exploration Inc.,1229895
95aaabd86cce91cbe0bf816b2d4781dc6972cca9,2022-01-01,HRB,4962219
3e89e4ac87e9e56a958cb3ea8ec31fc3171e933b,2022-06-30,Sequoia Financial Group Limited,1090996
f7f72420766685e6eebebdcd79cb5d7c75cd0874,2022-00-00,New Zealand Oil & Gas,10285407
725ae0a403f6fe25ff8cfa9c7d4a431ddfb0db59,2022-01-01,Pantera Minerals,5798522
eb536df64252e70f59dab1b23eaa1d4b78cd905c,2023-02-23,GRANITE POINT MORTGAGE TRUST INC.,1405931
b492dece093b077be9f11e8c5ac90b18dd937256,2022-00-00,Mineral Resources Limited,15265749
b074cf3b2a772e5e6e40a99464cc12f6645e2002,2023-03-13,Tonix Pharmaceuticals Holding Corp.,9130987
a706b44ba275c97b8633b0808cd2f90cbb7fe473,2022-01-01,Oesterreichische Kontrollbank,5090936
6d126374d3b08a13df670bf95167a32b57816f40,2023-01-28,Samsara Inc.,1281910
fd24a1bcf16271dde279fdc3318aba23e4cc04f9,2023-12-31,"Nexstar Media Group, Inc.",1413782
146188097c8a853e34efa3c52f72708a62e7d4de,2023-12-31,Tantech Holdings Ltd,3191200
670017d27c68a5b39018eac053592af2da36763e,2022-01-01,Treatt,7883464
4b9e12086c0e464200ceb2191c5a6b461bd34d6d,2023-03-03,"Minerva Neurosciences, Inc.",1420416
76a012046d46b9da7790e795bf5ecc3637f18fc3,2023-03-21,"Infinity Pharmaceuticals, Inc.",2192924
b50cdc1aed5d1c9463ba34f8631eb1417b40bf6d,2022-01-01,Emmerson Resources,6331760
260a4e3dbdb7685be990840e528c626a4a10e74a,2023-03-29,"Richmond Mutual Bancorporation, Inc.",1002045
9fdc2f5bb42ca2945d6c4e2ddfedb84765c61929,2023-03-01,NGVT,5215248
0059f83090e38bf88d163740f7af1aa8f0ae4df0,2023-03-01,"Lisata Therapeutics, Inc.",32748115
b4417d744c609260727931e47e565faca27bfb87,2022-01-01,"Lantronix, Inc.",1382025
de41cd93182562bb27b993bf9eea2bb45f5a8f8d,2022-01-29,Ted Baker,5404125
9f7b8f0e78a46936a15d0e3ae481ec3154526fa9,2023-01-05,Veru,4083716
ae7c2b9b807caf3822b2248ab35aa33a83b706f2,2022-06-30,dorsaVi Ltd,2523681
b678064b8e2068c5d51758f6ff04055d158db29a,2022-01-01,Triumph Financial,10952743
67a30b43ec002f30d16529c73a5318e64ff8d381,2023-02-21,"Nanostring Technologies, Inc.",2908663
6c69571af707d40818e35951b187b125887fb405,2022-12-31,J.M. Smucker Company,20987637
9cc771c2171bacc138cda4e7d68b8b427a514d81,2022-12-31,Cofinimmo,7205671
0afffded62e80f8c0ae98f13ec1cd36b14eadfff,2022-01-01,AO World PLC,9167071
4bae82990e77617360e87cfc5daa45278aaeac10,2022-12-31,Biome Technologies plc,2577511
33f7b238c0136682d871aeba1225b2ef856e98a8,2022-01-01,Caterpillar Inc.,7947715
817e7b662875f369d6f62ce0d3d8455b358261be,2023-01-01,"Gravitas Education Holdings, Inc.",2904241
2196a31e4847366ab3e270ed8fe9c2723c1ac25e,2022-06-30,Province Resources Limited,1070980
10950f2cb3dea409c9a5c8cd45f82d57fe54d524,2023-03-01,"Lyra Therapeutics, Inc.",3023925
ca33eb09a01961417eedd675d882bf1f0b961cd3,2022-01-01,The City of London Investment Trust plc,3654132
fb9ed4a621a0f9c107f4ea3bbfa24d637cdf938e,2022-01-01,Rithm Capital Corp.,6343282
57cae5cb306e7318bc9278d8bf7d301e9640f55d,2022-12-31,Hiscox Ltd,6772444
13999998018cc53440310d94a26d1e8957e2277f,2023-02-10,"Aurora Innovation, Inc.",1219200
5a5322acbea647ff13ebb50dbf3a8446a5c443bf,2023-02-17,PJT Partners Inc.,1028127
fb3fb71cc7485592939c5b75d92956e2a932badb,2022-01-01,Celyad,3984140
e7f655f43bc2abf6216519187d9fc907e9224937,2022-01-01,RMBL,6210578
3d415ba990c2e54d1b494f494a1dd77d77279613,2022-01-01,KST,2040882
09d0a1c446fc6d686aea1ef0e8c8b2ef582c3874,2022-01-01,Ai-Media,7352474
118498f990d74e373b9ac927312c82ebdfcb028e,2023-03-31,"Calix, Inc.",3106440
dabb3f6439a1bf8cdba47c4bf0a235acc71c4fb0,2022-01-01,Cobalt Blue Holdings Limited,7080401
4e31cafe76755504b069897f5309efcdfbdd41cb,2022-12-31,QBE Insurance Group Limited,7528250
4e5f5f70031e05a837092859294b2e15a929b0c4,2022-01-01,Evergy,23089819
cbe559f1282a7315811804d82b10eef7c75acb3f,2023-03-15,"APOLLO ENDOSURGERY, INC.",1113646
4dfcde895de3554e3438894ce7534646bf665a5f,2022-06-30,Legacy Minerals Holdings Limited,4097156
